wheny,month,year,hb,specialty_name,all_staffed_beddays,total_occupied_beddays,percentage_occupancy,hb_name,population_catchment
2020-10-01,Oct,2020,S08000022,Midwifery,184,2,1.0869565217391306, Highland,low population
2020-10-01,Oct,2020,S08000022,Women and Newborn Grouping,184,2,1.0869565217391306, Highland,low population
2018-10-01,Oct,2018,S08000022,Rehabilitation Medicine,185,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,Midwifery,185,3,1.621621621621622, Highland,low population
2017-10-01,Oct,2017,S08000022,Midwifery,186,3,1.612903225806452, Highland,low population
2019-10-01,Oct,2019,S08000022,Women and Newborn Grouping,186,4,2.1505376344086025, Highland,low population
2021-10-01,Oct,2021,S08000022,Women and Newborn Grouping,188,5,2.659574468085107, Highland,low population
2017-10-01,Oct,2017,S08000022,Women and Newborn Grouping,203,20,9.852216748768477, Highland,low population
2018-10-01,Oct,2018,S08000022,Women and Newborn Grouping,207,24,11.594202898550726, Highland,low population
2016-10-01,Oct,2016,S08000022,Rehabilitation Medicine,218,0,0, Highland,low population
2016-10-01,Oct,2016,S08000022,Ophthalmology,247,106,42.91497975708503, Highland,low population
2017-10-01,Oct,2017,S08000022,Ophthalmology,256,171,66.796875, Highland,low population
2019-10-01,Oct,2019,S08000022,General Surgery,261,261,100, Highland,low population
2019-10-01,Oct,2019,S08000022,Surgery Grouping,261,261,100, Highland,low population
2016-10-01,Oct,2016,S08000022,Anaesthetics,267,183,68.53932584269664, Highland,low population
2021-10-01,Oct,2021,S08000022,Palliative Medicine,275,166,60.36363636363638, Highland,low population
2016-10-01,Oct,2016,S08000022,Obstetrics,276,38,13.76811594202899, Highland,low population
2016-10-01,Oct,2016,S08000022,General Surgery,280,280,100, Highland,low population
2016-10-01,Oct,2016,S08000022,Surgery Grouping,280,280,100, Highland,low population
2017-10-01,Oct,2017,S08000022,Anaesthetics,304,165,54.2763157894737, Highland,low population
2016-10-01,Oct,2016,S08000022,Women and Newborn Grouping,311,73,23.472668810289395, Highland,low population
2017-10-01,Oct,2017,S08000022,General Surgery,319,319,100, Highland,low population
2017-10-01,Oct,2017,S08000022,Surgery Grouping,319,319,100, Highland,low population
2020-10-01,Oct,2020,S08000022,General Surgery,331,331,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Surgery Grouping,331,331,100, Highland,low population
2021-10-01,Oct,2021,S08000022,Other Grouping,335,0,0, Highland,low population
2021-10-01,Oct,2021,S08000022,Unspecified,335,0,0, Highland,low population
2021-10-01,Oct,2021,S08000022,General Surgery,349,349,100, Highland,low population
2021-10-01,Oct,2021,S08000022,Surgery Grouping,349,349,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Palliative Medicine,368,202,54.8913043478261, Highland,low population
2021-10-01,Oct,2021,S08000022,Gynaecology,368,319,86.68478260869567, Highland,low population
2021-10-01,Oct,2021,S08000022,Gynaecology,372,323,86.82795698924731, Highland,low population
2021-10-01,Oct,2021,S08000022,Other Grouping,374,0,0, Highland,low population
2021-10-01,Oct,2021,S08000022,Unspecified,374,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,Gynaecology,376,336,89.36170212765957, Highland,low population
2018-10-01,Oct,2018,S08000022,General Surgery,378,378,100, Highland,low population
2018-10-01,Oct,2018,S08000022,Surgery Grouping,378,378,100, Highland,low population
2016-10-01,Oct,2016,S08000022,Palliative Medicine,379,302,79.68337730870714, Highland,low population
2019-10-01,Oct,2019,S08000022,"Ear, Nose & Throat (ENT)",392,362,92.34693877551022, Highland,low population
2020-10-01,Oct,2020,S08000022,"Ear, Nose & Throat (ENT)",396,388,97.97979797979802, Highland,low population
2020-10-01,Oct,2020,S08000022,General Surgery,397,397,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Surgery Grouping,397,397,100, Highland,low population
2016-10-01,Oct,2016,S08000022,Gynaecology,401,272,67.83042394014961, Highland,low population
2021-10-01,Oct,2021,S08000022,General Surgery,407,407,100, Highland,low population
2021-10-01,Oct,2021,S08000022,Surgery Grouping,407,407,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Other Grouping,417,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,Unspecified,417,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,Other Grouping,425,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,Unspecified,425,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,General Surgery,425,425,100, Highland,low population
2019-10-01,Oct,2019,S08000022,Surgery Grouping,425,425,100, Highland,low population
2021-10-01,Oct,2021,S08000022,"Ear, Nose & Throat (ENT)",430,406,94.4186046511628, Highland,low population
2016-10-01,Oct,2016,S08000022,Gynaecology,436,307,70.41284403669727, Highland,low population
2019-10-01,Oct,2019,S08000022,Gynaecology,438,362,82.64840182648403, Highland,low population
2019-10-01,Oct,2019,S08000022,Gynaecology,439,363,82.68792710706153, Highland,low population
2019-10-01,Oct,2019,S08000022,Palliative Medicine,445,244,54.83146067415731, Highland,low population
2018-10-01,Oct,2018,S08000022,Palliative Medicine,451,221,49.00221729490022, Highland,low population
2017-10-01,Oct,2017,S08000022,Palliative Medicine,451,431,95.56541019955657, Highland,low population
2018-10-01,Oct,2018,S08000022,Learning Disability,460,454,98.69565217391306, Highland,low population
2018-10-01,Oct,2018,S08000022,Learning Disability Grouping,460,454,98.69565217391306, Highland,low population
2020-10-01,Oct,2020,S08000022,Haematology,463,438,94.60043196544278, Highland,low population
2021-10-01,Oct,2021,S08000022,Rheumatology,472,285,60.38135593220341, Highland,low population
2017-10-01,Oct,2017,S08000022,Learning Disability,473,440,93.0232558139535, Highland,low population
2017-10-01,Oct,2017,S08000022,Learning Disability Grouping,473,440,93.0232558139535, Highland,low population
2018-10-01,Oct,2018,S08000022,Other Grouping,483,0,0, Highland,low population
2018-10-01,Oct,2018,S08000022,Unspecified,483,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,Haematology,490,344,70.20408163265307, Highland,low population
2017-10-01,Oct,2017,S08000022,Geriatric Medicine - long stay unit,501,94,18.762475049900203, Highland,low population
2018-10-01,Oct,2018,S08000022,Anaesthetics,501,277,55.28942115768464, Highland,low population
2017-10-01,Oct,2017,S08000022,Gynaecology,507,427,84.22090729783038, Highland,low population
2020-10-01,Oct,2020,S08000022,Rehabilitation Medicine,520,484,93.0769230769231, Highland,low population
2021-10-01,Oct,2021,S08000022,Clinical Oncology,522,470,90.03831417624524, Highland,low population
2018-10-01,Oct,2018,S08000022,Other Grouping,525,0,0, Highland,low population
2018-10-01,Oct,2018,S08000022,Unspecified,525,0,0, Highland,low population
2017-10-01,Oct,2017,S08000022,Gynaecology,526,446,84.79087452471484, Highland,low population
2016-10-01,Oct,2016,S08000022,"Ear, Nose & Throat (ENT)",528,501,94.88636363636364, Highland,low population
2016-10-01,Oct,2016,S08000022,Other Grouping,543,0,0, Highland,low population
2016-10-01,Oct,2016,S08000022,Unspecified,543,0,0, Highland,low population
2021-10-01,Oct,2021,S08000022,Learning Disability,544,442,81.25, Highland,low population
2021-10-01,Oct,2021,S08000022,Learning Disability Grouping,544,442,81.25, Highland,low population
2018-10-01,Oct,2018,S08000022,Haematology,545,544,99.8165137614679, Highland,low population
2018-10-01,Oct,2018,S08000022,Haematology,548,547,99.81751824817522, Highland,low population
2018-10-01,Oct,2018,S08000022,"Ear, Nose & Throat (ENT)",561,494,88.05704099821749, Highland,low population
2018-10-01,Oct,2018,S08000022,General Surgery,573,573,100, Highland,low population
2018-10-01,Oct,2018,S08000022,Surgery Grouping,573,573,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Learning Disability,576,565,98.09027777777776, Highland,low population
2020-10-01,Oct,2020,S08000022,Learning Disability Grouping,576,565,98.09027777777776, Highland,low population
2019-10-01,Oct,2019,S08000022,Other Grouping,580,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,Unspecified,580,0,0, Highland,low population
2017-10-01,Oct,2017,S08000022,Haematology,605,583,96.36363636363636, Highland,low population
2016-10-01,Oct,2016,S08000022,Urology,610,610,100, Highland,low population
2018-10-01,Oct,2018,S08000022,Gynaecology,614,406,66.12377850162866, Highland,low population
2021-10-01,Oct,2021,S08000022,Haematology,617,617,100, Highland,low population
2019-10-01,Oct,2019,S08000022,Anaesthetics,619,372,60.09693053311795, Highland,low population
2019-10-01,Oct,2019,S08000022,Learning Disability,633,614,96.99842022116906, Highland,low population
2019-10-01,Oct,2019,S08000022,Learning Disability Grouping,633,614,96.99842022116906, Highland,low population
2017-10-01,Oct,2017,S08000022,Haematology,634,612,96.5299684542587, Highland,low population
2017-10-01,Oct,2017,S08000022,General Surgery,636,636,100, Highland,low population
2017-10-01,Oct,2017,S08000022,Surgery Grouping,636,636,100, Highland,low population
2016-10-01,Oct,2016,S08000022,Geriatric Medicine - long stay unit,644,92,14.285714285714288, Highland,low population
2017-10-01,Oct,2017,S08000022,"Ear, Nose & Throat (ENT)",661,476,72.01210287443268, Highland,low population
2017-10-01,Oct,2017,S08000022,Other Grouping,662,0,0, Highland,low population
2017-10-01,Oct,2017,S08000022,Unspecified,662,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,Other Grouping,664,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,Unspecified,664,0,0, Highland,low population
2018-10-01,Oct,2018,S08000022,Gynaecology,668,460,68.86227544910182, Highland,low population
2020-10-01,Oct,2020,S08000022,Clinical Oncology,711,588,82.70042194092828, Highland,low population
2016-10-01,Oct,2016,S08000022,General Surgery,716,633,88.40782122905028, Highland,low population
2016-10-01,Oct,2016,S08000022,Surgery Grouping,716,633,88.40782122905028, Highland,low population
2020-10-01,Oct,2020,S08000022,Other Grouping,717,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,Unspecified,717,0,0, Highland,low population
2018-10-01,Oct,2018,S08000022,Urology,722,542,75.06925207756234, Highland,low population
2018-10-01,Oct,2018,S08000022,Rheumatology,723,454,62.793914246196415, Highland,low population
2017-10-01,Oct,2017,S08000022,Other Grouping,734,0,0, Highland,low population
2017-10-01,Oct,2017,S08000022,Unspecified,734,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,GP Obstetrics,734,1,0.1362397820163488, Highland,low population
2016-10-01,Oct,2016,S08000022,Learning Disability,734,724,98.63760217983652, Highland,low population
2016-10-01,Oct,2016,S08000022,Learning Disability Grouping,734,724,98.63760217983652, Highland,low population
2019-10-01,Oct,2019,S08000022,GP Obstetrics,735,186,25.306122448979607, Highland,low population
2021-10-01,Oct,2021,S08000022,GP Obstetrics,736,2,0.27173913043478265, Highland,low population
2018-10-01,Oct,2018,S08000022,GP Obstetrics,736,65,8.831521739130437, Highland,low population
2018-10-01,Oct,2018,S08000022,Clinical Oncology,748,742,99.19786096256684, Highland,low population
2019-10-01,Oct,2019,S08000022,Urology,760,464,61.05263157894739, Highland,low population
2018-10-01,Oct,2018,S08000022,Geriatric Medicine - long stay unit,770,92,11.948051948051951, Highland,low population
2016-10-01,Oct,2016,S08000022,Haematology,771,706,91.56939040207526, Highland,low population
2019-10-01,Oct,2019,S08000022,Geriatric Medicine - long stay unit,777,0,0, Highland,low population
2017-10-01,Oct,2017,S08000022,Clinical Oncology,777,675,86.8725868725869, Highland,low population
2016-10-01,Oct,2016,S08000022,Haematology,780,715,91.66666666666669, Highland,low population
2017-10-01,Oct,2017,S08000022,Clinical Oncology,798,696,87.21804511278197, Highland,low population
2017-10-01,Oct,2017,S08000022,GP Obstetrics,826,42,5.084745762711866, Highland,low population
2016-10-01,Oct,2016,S08000022,GP Obstetrics,827,4,0.4836759371221283, Highland,low population
2016-10-01,Oct,2016,S08000022,Rehabilitation Medicine,838,785,93.67541766109784, Highland,low population
2016-10-01,Oct,2016,S08000022,Other Grouping,845,0,0, Highland,low population
2016-10-01,Oct,2016,S08000022,Unspecified,845,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,Urology,874,593,67.84897025171627, Highland,low population
2020-10-01,Oct,2020,S08000022,General Surgery,876,821,93.72146118721464, Highland,low population
2020-10-01,Oct,2020,S08000022,Surgery Grouping,876,821,93.72146118721464, Highland,low population
2021-10-01,Oct,2021,S08000022,Urology,882,705,79.93197278911565, Highland,low population
2018-10-01,Oct,2018,S08000022,Other Grouping,883,0,0, Highland,low population
2018-10-01,Oct,2018,S08000022,Unspecified,883,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,Rheumatology,904,364,40.26548672566373, Highland,low population
2016-10-01,Oct,2016,S08000022,Rehabilitation Medicine,907,771,85.0055126791621, Highland,low population
2019-10-01,Oct,2019,S08000022,Clinical Oncology,918,639,69.60784313725492, Highland,low population
2020-10-01,Oct,2020,S08000022,Rheumatology,920,283,30.76086956521739, Highland,low population
2017-10-01,Oct,2017,S08000022,Rheumatology,921,525,57.00325732899024, Highland,low population
2016-10-01,Oct,2016,S08000022,Rheumatology,923,584,63.27193932827737, Highland,low population
2016-10-01,Oct,2016,S08000022,Clinical Oncology,929,769,82.77717976318623, Highland,low population
2019-10-01,Oct,2019,S08000022,General Medicine,1067,1067,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Other Grouping,1101,0,0, Highland,low population
2020-10-01,Oct,2020,S08000022,Unspecified,1101,0,0, Highland,low population
2017-10-01,Oct,2017,S08000022,Urology,1110,611,55.04504504504506, Highland,low population
2020-10-01,Oct,2020,S08000022,General Medicine,1174,1174,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Anaesthetics,1212,461,38.03630363036304, Highland,low population
2021-10-01,Oct,2021,S08000022,General Surgery,1218,945,77.58620689655174, Highland,low population
2021-10-01,Oct,2021,S08000022,Surgery Grouping,1218,945,77.58620689655174, Highland,low population
2021-10-01,Oct,2021,S08000022,Infectious Diseases,1268,1268,100, Highland,low population
2021-10-01,Oct,2021,S08000022,Anaesthetics,1312,707,53.88719512195123, Highland,low population
2017-10-01,Oct,2017,S08000022,Rehabilitation Medicine,1312,1289,98.2469512195122, Highland,low population
2019-10-01,Oct,2019,S08000022,Rehabilitation Medicine,1318,1307,99.16540212443095, Highland,low population
2019-10-01,Oct,2019,S08000022,General Surgery,1335,667,49.96254681647941, Highland,low population
2019-10-01,Oct,2019,S08000022,Surgery Grouping,1335,667,49.96254681647941, Highland,low population
2018-10-01,Oct,2018,S08000022,Rehabilitation Medicine,1360,1342,98.67647058823532, Highland,low population
2021-10-01,Oct,2021,S08000022,General Medicine,1378,1378,100, Highland,low population
2020-10-01,Oct,2020,S08000022,Gastroenterology,1379,1378,99.92748368382884, Highland,low population
2020-10-01,Oct,2020,S08000022,Gastroenterology,1385,1384,99.92779783393505, Highland,low population
2020-10-01,Oct,2020,S08000022,Renal Medicine,1397,1397,100, Highland,low population
2018-10-01,Oct,2018,S08000022,Renal Medicine,1410,1410,100, Highland,low population
2016-10-01,Oct,2016,S08000022,Cardiology,1471,1420,96.53297076818492, Highland,low population
2016-10-01,Oct,2016,S08000022,Cardiology,1474,1423,96.54002713704207, Highland,low population
2019-10-01,Oct,2019,S08000022,Gastroenterology,1524,1522,99.86876640419948, Highland,low population
2019-10-01,Oct,2019,S08000022,Gastroenterology,1539,1537,99.87004548408058, Highland,low population
2021-10-01,Oct,2021,S08000022,Cardiology,1541,1434,93.05645684620376, Highland,low population
2021-10-01,Oct,2021,S08000022,Other Grouping,1551,0,0, Highland,low population
2021-10-01,Oct,2021,S08000022,Unspecified,1551,0,0, Highland,low population
2019-10-01,Oct,2019,S08000022,Renal Medicine,1552,1552,100, Highland,low population
2018-10-01,Oct,2018,S08000022,Gastroenterology,1565,1565,100, Highland,low population
