date_ym,year,health_board,hospital_id,hospital_name,department_type,total_attendance,wait_lt_4hrs,wait_gt_4hrs,wait_gt_8hrs,wait_gt_12hrs,is_covid_year
2010-09-01,2010,Highland,H103H,Caithness General Hospital,Emergency Department,555,548,7,0,0,FALSE
2010-09-01,2010,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,50,50,0,0,0,FALSE
2010-09-01,2010,Highland,H202H,Raigmore Hospital,Emergency Department,2607,2556,51,2,0,FALSE
2010-09-01,2010,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,254,253,1,0,0,FALSE
2010-09-01,2010,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,114,112,2,0,0,FALSE
2010-09-01,2010,Highland,H212H,Belford Hospital,Emergency Department,830,812,18,0,0,FALSE
2010-09-01,2010,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,393,393,0,0,0,FALSE
2010-09-01,2010,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,238,237,1,0,0,FALSE
2010-09-01,2010,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,211,211,0,0,0,FALSE
2010-09-01,2010,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,153,153,0,0,0,FALSE
2010-09-01,2010,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,273,273,0,0,0,FALSE
2010-09-01,2010,Highland,H227B,NA,Minor Injury Unit or Other,171,171,0,0,0,FALSE
2010-09-01,2010,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5601,5450,151,2,0,FALSE
2010-09-01,2010,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,59,59,0,0,0,FALSE
2010-09-01,2010,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,116,116,0,0,0,FALSE
2010-09-01,2010,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,4809,4638,171,17,0,FALSE
2010-09-01,2010,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5617,5506,111,3,0,FALSE
2010-09-01,2010,Lothian,S102H,Belhaven Hospital,Minor Injury Unit or Other,17,17,0,0,0,FALSE
2010-09-01,2010,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,148,148,0,0,0,FALSE
2010-09-01,2010,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3033,3006,27,2,0,FALSE
2010-09-01,2010,Lothian,S308H,St John's Hospital,Emergency Department,4250,4022,228,46,16,FALSE
2010-09-01,2010,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9549,9111,438,13,1,FALSE
2010-09-01,2010,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,3141,3108,33,0,0,FALSE
2010-09-01,2010,Orkney,R103H,The Balfour,Minor Injury Unit or Other,289,289,0,0,0,FALSE
2010-09-01,2010,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,713,712,1,0,0,FALSE
2010-09-01,2010,Tayside,T101H,Ninewells Hospital,Emergency Department,4100,4021,79,2,0,FALSE
2010-09-01,2010,Tayside,T202H,Perth Royal Infirmary,Emergency Department,2233,2214,19,3,0,FALSE
2010-09-01,2010,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,32,32,0,0,0,FALSE
2010-09-01,2010,Tayside,T207H,Aberfeldy Cottage Hospital,Minor Injury Unit or Other,16,16,0,0,0,FALSE
2010-09-01,2010,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,238,238,0,0,0,FALSE
2010-09-01,2010,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1131,1130,1,0,0,FALSE
2010-09-01,2010,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,260,260,0,0,0,FALSE
2010-09-01,2010,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,182,181,1,0,0,FALSE
2010-09-01,2010,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,571,571,0,0,0,FALSE
2010-09-01,2010,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,144,143,1,0,0,FALSE
2010-09-01,2010,Tayside,T357C,NA,Minor Injury Unit or Other,686,686,0,0,0,FALSE
2010-09-01,2010,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,28,28,0,0,0,FALSE
2010-09-01,2010,Western Isles,W107H,Western Isles Hospital,Emergency Department,591,579,12,0,0,FALSE
2010-09-01,2010,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,86,86,0,0,0,FALSE
2010-10-01,2010,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,187,187,0,0,0,FALSE
2010-10-01,2010,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,32,32,0,0,0,FALSE
2010-10-01,2010,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,5486,5429,57,1,0,FALSE
2010-10-01,2010,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3598,3469,129,7,3,FALSE
2010-10-01,2010,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,116,116,0,0,0,FALSE
2010-10-01,2010,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,26,26,0,0,0,FALSE
2010-10-01,2010,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,81,81,0,0,0,FALSE
2010-10-01,2010,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,25,25,0,0,0,FALSE
2010-10-01,2010,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,61,61,0,0,0,FALSE
2010-10-01,2010,Borders,B120H,Borders General Hospital,Emergency Department,1926,1885,41,1,0,FALSE
2010-10-01,2010,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,31,31,0,0,0,FALSE
2010-10-01,2010,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,79,79,0,0,0,FALSE
2010-10-01,2010,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,30,30,0,0,0,FALSE
2010-10-01,2010,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,49,49,0,0,0,FALSE
2010-10-01,2010,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,914,898,16,1,0,FALSE
2010-10-01,2010,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2692,2572,120,2,0,FALSE
2010-10-01,2010,Fife,F704H,Victoria Hospital,Emergency Department,3189,3077,112,4,1,FALSE
2010-10-01,2010,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,101,101,0,0,0,FALSE
2010-10-01,2010,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,419,418,1,0,0,FALSE
2010-10-01,2010,Fife,F805H,Queen Margaret Hospital,Emergency Department,3269,3144,125,13,1,FALSE
2010-10-01,2010,Forth Valley,V102H,Falkirk Community Hospital,Minor Injury Unit or Other,1401,1401,0,0,0,FALSE
2010-10-01,2010,Forth Valley,V201H,Stirling Community Hospital,Emergency Department,4749,4367,382,9,0,FALSE
2010-10-01,2010,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,5225,5126,99,3,0,FALSE
2010-10-01,2010,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1260,1254,6,0,0,FALSE
2010-10-01,2010,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,72,72,0,0,0,FALSE
2010-10-01,2010,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,30,30,0,0,0,FALSE
2010-10-01,2010,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,51,51,0,0,0,FALSE
2010-10-01,2010,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,967,964,3,0,0,FALSE
2010-10-01,2010,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,862,859,3,0,0,FALSE
2010-10-01,2010,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,264,264,0,0,0,FALSE
2010-10-01,2010,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,172,172,0,0,0,FALSE
2010-10-01,2010,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,309,309,0,0,0,FALSE
2010-10-01,2010,Grampian,N411H,Dr Gray's Hospital,Emergency Department,1867,1832,35,2,1,FALSE
2010-10-01,2010,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,78,78,0,0,0,FALSE
2010-10-01,2010,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,41,41,0,0,0,FALSE
2010-10-01,2010,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,71,71,0,0,0,FALSE
2010-10-01,2010,Grampian,N434H,Leanchoil Hospital,Minor Injury Unit or Other,62,62,0,0,0,FALSE
2010-10-01,2010,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,36,36,0,0,0,FALSE
2010-10-01,2010,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,118,118,0,0,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1298,1284,14,0,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2766,2691,75,0,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5984,5641,343,5,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,6121,5839,282,4,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Emergency Department,3575,3497,78,1,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,1253,1253,0,0,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Emergency Department,4914,4695,219,16,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,3896,3789,107,0,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,3351,3295,56,0,0,FALSE
2010-10-01,2010,Greater Glasgow and Clyde,G516H,West Glasgow,Emergency Department,4727,4298,429,38,0,FALSE
2010-10-01,2010,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,590,584,6,0,0,FALSE
2010-10-01,2010,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,65,65,0,0,0,FALSE
2010-10-01,2010,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,306,295,11,0,0,FALSE
2010-10-01,2010,Highland,C117J,NA,Minor Injury Unit or Other,49,48,1,0,0,FALSE
2010-10-01,2010,Highland,C121H,Lorn & Islands Hospital,Emergency Department,476,472,4,0,0,FALSE
2010-10-01,2010,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,463,451,12,0,0,FALSE
2010-10-01,2010,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,168,166,2,0,0,FALSE
2010-10-01,2010,Highland,H103H,Caithness General Hospital,Emergency Department,479,474,5,0,0,FALSE
2010-10-01,2010,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,36,35,1,0,0,FALSE
2010-10-01,2010,Highland,H202H,Raigmore Hospital,Emergency Department,2496,2392,104,4,0,FALSE
2010-10-01,2010,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,256,256,0,0,0,FALSE
2010-10-01,2010,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,100,100,0,0,0,FALSE
2010-10-01,2010,Highland,H212H,Belford Hospital,Emergency Department,683,674,9,0,0,FALSE
2010-10-01,2010,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,261,260,1,0,0,FALSE
2010-10-01,2010,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,220,220,0,0,0,FALSE
2010-10-01,2010,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,135,135,0,0,0,FALSE
2010-10-01,2010,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,98,98,0,0,0,FALSE
2010-10-01,2010,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,286,280,6,0,0,FALSE
2010-10-01,2010,Highland,H227B,NA,Minor Injury Unit or Other,152,152,0,0,0,FALSE
2010-10-01,2010,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5502,5253,249,12,3,FALSE
2010-10-01,2010,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,59,59,0,0,0,FALSE
2010-10-01,2010,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,90,90,0,0,0,FALSE
2010-10-01,2010,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,4641,4367,274,62,25,FALSE
2010-10-01,2010,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5340,5225,115,18,7,FALSE
2010-10-01,2010,Lothian,S102H,Belhaven Hospital,Minor Injury Unit or Other,23,23,0,0,0,FALSE
2010-10-01,2010,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,145,145,0,0,0,FALSE
2010-10-01,2010,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,2933,2907,26,1,0,FALSE
2010-10-01,2010,Lothian,S308H,St John's Hospital,Emergency Department,4121,3958,163,23,1,FALSE
2010-10-01,2010,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9719,9283,436,31,0,FALSE
2010-10-01,2010,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,2947,2917,30,0,0,FALSE
2010-10-01,2010,Orkney,R103H,The Balfour,Minor Injury Unit or Other,296,295,1,0,0,FALSE
2010-10-01,2010,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,694,690,4,1,0,FALSE
2010-10-01,2010,Tayside,T101H,Ninewells Hospital,Emergency Department,4213,4158,55,0,0,FALSE
2010-10-01,2010,Tayside,T202H,Perth Royal Infirmary,Emergency Department,2055,2042,13,0,0,FALSE
2010-10-01,2010,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,37,37,0,0,0,FALSE
2010-10-01,2010,Tayside,T207H,Aberfeldy Cottage Hospital,Minor Injury Unit or Other,9,9,0,0,0,FALSE
2010-10-01,2010,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,237,237,0,0,0,FALSE
2010-10-01,2010,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1147,1146,1,0,0,FALSE
2010-10-01,2010,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,269,269,0,0,0,FALSE
2010-10-01,2010,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,205,205,0,0,0,FALSE
2010-10-01,2010,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,588,588,0,0,0,FALSE
2010-10-01,2010,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,143,143,0,0,0,FALSE
2010-10-01,2010,Tayside,T357C,NA,Minor Injury Unit or Other,669,669,0,0,0,FALSE
2010-10-01,2010,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,33,33,0,0,0,FALSE
2010-10-01,2010,Western Isles,W107H,Western Isles Hospital,Emergency Department,562,553,9,0,0,FALSE
2010-10-01,2010,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,70,70,0,0,0,FALSE
2010-11-01,2010,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,152,152,0,0,0,FALSE
2010-11-01,2010,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,26,26,0,0,0,FALSE
2010-11-01,2010,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,5258,5149,109,3,0,FALSE
2010-11-01,2010,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3279,3214,65,1,0,FALSE
2010-11-01,2010,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,95,95,0,0,0,FALSE
2010-11-01,2010,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,12,12,0,0,0,FALSE
2010-11-01,2010,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,59,59,0,0,0,FALSE
2010-11-01,2010,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,13,13,0,0,0,FALSE
2010-11-01,2010,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,68,68,0,0,0,FALSE
2010-11-01,2010,Borders,B120H,Borders General Hospital,Emergency Department,1744,1685,59,4,1,FALSE
2010-11-01,2010,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,34,34,0,0,0,FALSE
2010-11-01,2010,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,73,73,0,0,0,FALSE
2010-11-01,2010,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,1,1,0,0,0,FALSE
2010-11-01,2010,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,49,49,0,0,0,FALSE
2010-11-01,2010,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,825,795,30,1,0,FALSE
2010-11-01,2010,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2694,2589,105,2,1,FALSE
2010-11-01,2010,Fife,F704H,Victoria Hospital,Emergency Department,2854,2701,153,37,9,FALSE
2010-11-01,2010,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,97,97,0,0,0,FALSE
2010-11-01,2010,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,273,273,0,0,0,FALSE
2010-11-01,2010,Fife,F805H,Queen Margaret Hospital,Emergency Department,3027,2799,228,61,11,FALSE
2010-11-01,2010,Forth Valley,V102H,Falkirk Community Hospital,Minor Injury Unit or Other,1147,1147,0,0,0,FALSE
2010-11-01,2010,Forth Valley,V201H,Stirling Community Hospital,Emergency Department,4277,3924,353,21,1,FALSE
2010-11-01,2010,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4985,4792,193,12,0,FALSE
2010-11-01,2010,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1293,1290,3,0,0,FALSE
2010-11-01,2010,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,67,67,0,0,0,FALSE
2010-11-01,2010,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,23,23,0,0,0,FALSE
2010-11-01,2010,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,53,53,0,0,0,FALSE
2010-11-01,2010,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,868,864,4,0,0,FALSE
2010-11-01,2010,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,774,774,0,0,0,FALSE
2010-11-01,2010,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,213,213,0,0,0,FALSE
2010-11-01,2010,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,147,147,0,0,0,FALSE
2010-11-01,2010,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,265,265,0,0,0,FALSE
2010-11-01,2010,Grampian,N411H,Dr Gray's Hospital,Emergency Department,1764,1705,59,6,2,FALSE
2010-11-01,2010,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,62,62,0,0,0,FALSE
2010-11-01,2010,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,30,30,0,0,0,FALSE
2010-11-01,2010,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,98,98,0,0,0,FALSE
2010-11-01,2010,Grampian,N434H,Leanchoil Hospital,Minor Injury Unit or Other,48,48,0,0,0,FALSE
2010-11-01,2010,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,36,36,0,0,0,FALSE
2010-11-01,2010,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,74,74,0,0,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1197,1186,11,0,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2484,2407,77,0,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5635,5257,378,5,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,5973,5542,431,28,5,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Emergency Department,3383,3329,54,1,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,1154,1154,0,0,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Emergency Department,4761,4252,509,57,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,3712,3519,193,4,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,3768,3708,60,0,0,FALSE
2010-11-01,2010,Greater Glasgow and Clyde,G516H,West Glasgow,Emergency Department,4676,4253,423,45,5,FALSE
2010-11-01,2010,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,518,514,4,0,0,FALSE
2010-11-01,2010,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,64,63,1,0,0,FALSE
2010-11-01,2010,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,270,266,4,0,0,FALSE
2010-11-01,2010,Highland,C117J,NA,Minor Injury Unit or Other,43,42,1,0,0,FALSE
2010-11-01,2010,Highland,C121H,Lorn & Islands Hospital,Emergency Department,358,357,1,0,0,FALSE
2010-11-01,2010,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,463,454,9,0,0,FALSE
2010-11-01,2010,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,135,134,1,0,0,FALSE
2010-11-01,2010,Highland,H103H,Caithness General Hospital,Emergency Department,450,447,3,0,0,FALSE
2010-11-01,2010,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,45,45,0,0,0,FALSE
2010-11-01,2010,Highland,H202H,Raigmore Hospital,Emergency Department,2223,2141,82,6,0,FALSE
2010-11-01,2010,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,186,185,1,0,0,FALSE
2010-11-01,2010,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,69,69,0,0,0,FALSE
2010-11-01,2010,Highland,H212H,Belford Hospital,Emergency Department,597,589,8,0,0,FALSE
2010-11-01,2010,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,246,246,0,0,0,FALSE
